,Time,Thrust,P_Chamber,P_Fuel_Injector,P_Ox_Injector,P_Ox_Tank,P_Fuel_Tank,Mass
121391,0.7359999999998763,-0.028766641602901502,1.6772591857001,1.1688182720953328,-1.722939424031777,0.12015888778550199,0.7436182019977808,0.45757400000000104
121392,0.7559999999998581,-0.03123247379362201,0.6285998013902692,-0.3247269116186686,0.40615690168818297,-0.22939424031777556,-0.5274840820141362,0.5114300000000007
121393,0.7709999999999582,-0.03313437126807908,1.6772591857001,0.12015888778550199,-1.8818272095332667,0.8510427010923536,0.40598165780711515,0.5330030000000008
121394,0.7870000000000346,-0.01903600336149321,0.3426017874875882,-0.26117179741807384,1.1370407149950363,0.12015888778550199,0.7436182019977808,0.4756280000000004
121395,0.8019999999999072,-0.027495024105444736,0.12015888778550199,0.12015888778550199,0.02482621648460892,0.6603773584905674,0.6443133360593496,0.40218800000000066
121396,0.8170000000000073,-0.022165288159582467,0.21549155908639506,-0.8013902681231375,0.12015888778550199,0.5332671300893743,1.6969449150067177,0.5406530000000007
121397,0.83400000000006,-0.022861913397319654,-0.3565044687189669,-0.8649453823237341,1.1688182720953328,-0.3882820258192652,-0.11040364507272571,0.6101150000000004
121398,0.8489999999999327,-0.03274735724711399,-0.006951340615689361,0.5014895729890778,1.6772591857001,0.6603773584905674,1.06139377300076,0.3796970000000002
121399,0.8640000000000327,-0.021225396965810075,1.1370407149950363,0.9145978152929501,1.6772591857001,0.6603773584905674,0.40598165780711515,0.3419059999999998
121400,0.8789999999999054,-0.021855676942810386,0.6603773584905674,-0.3882820258192652,0.8828202581926519,-0.1022840119165842,1.2401425316899353,0.658004
121401,0.8949999999999818,-0.027063779910655048,0.02482621648460892,-0.8649453823237341,0.6285998013902692,-0.1340615690168807,-0.20970851101115695,0.4479350000000011
121402,0.9120000000000346,-0.02396766774293423,-0.1340615690168807,1.6772591857001,1.6454816285998017,0.12015888778550199,1.6969449150067177,0.55274
121403,0.9269999999999072,-0.023646998982706002,0.2790466732869916,0.15193644488580027,0.12015888778550199,-0.3247269116186686,-0.20970851101115695,0.48312500000000114
121404,0.9420000000000073,-0.023846034764916625,1.6772591857001,1.6772591857001,-0.8649453823237341,0.12015888778550199,-0.388457269700333,0.6509660000000004
121405,0.9579999999998563,-0.02199942500774028,0.40615690168818297,-0.22939424031777556,0.7874875868917588,0.6603773584905674,0.4258426309948016,0.5833399999999997
121406,0.9729999999999563,-0.0283796275819364,1.1370407149950363,-0.1340615690168807,1.1688182720953328,0.056603773584905426,-1.08359133126935,0.41045000000000087
121407,0.9880000000000564,-0.0226075898978283,0.40615690168818297,-0.8649453823237341,0.5014895729890778,0.15193644488580027,-0.4679011624510778,0.45910399999999996
121408,1.0080000000000382,-0.02257441726745986,-0.29294935451837034,1.2959285004965242,0.7557100297914605,0.12015888778550199,0.9422279338746424,0.37832000000000043
121409,1.0239999999998872,-0.01769804060329957,0.3743793445878847,0.02482621648460892,-0.1340615690168807,0.6603773584905674,1.3791693440037385,0.5597779999999997
121410,1.0389999999999873,-0.02882192932018223,-0.3565044687189669,0.24726911618669334,0.6285998013902692,0.12015888778550199,0.3066767918686839,0.4540550000000003
121411,1.05399999999986,-0.0195888805343005,-0.1022840119165842,0.6603773584905674,0.6603773584905674,0.15193644488580027,0.7436182019977808,0.42406700000000086
121412,1.06899999999996,-0.02842385775576098,1.1370407149950363,0.7874875868917588,-0.7378351539225427,0.40615690168818297,0.34639873824405676,0.593591
121413,1.2619999999999436,-0.025626299261356095,0.15193644488580027,-0.8649453823237341,1.0099304865938432,0.15193644488580027,0.7436182019977808,0.5502920000000007
121414,1.2770000000000437,-0.019865319120704144,-0.3565044687189669,0.7239324726911622,0.40615690168818297,-0.3565044687189669,-1.004147438518605,0.5082170000000001
121415,1.2919999999999163,-0.01752111990800124,0.6285998013902692,-0.1340615690168807,-0.22939424031777556,0.5332671300893743,0.7436182019977808,0.6055250000000001
121416,1.3070000000000164,-0.011926002919191471,0.3426017874875882,-0.6107249255213496,-0.1340615690168807,-0.48361469712015825,-1.1630352240200947,0.5389700000000008
121417,1.3229999999998654,-0.021800389225529657,0.46971201588877953,1.105263157894738,0.8828202581926519,0.6603773584905674,-0.5473450552018226,0.5619200000000006
121418,1.3399999999999181,-0.01888119775310717,0.6285998013902692,0.12015888778550199,2.185700099304867,0.12015888778550199,1.140837665751504,0.5496800000000004
121419,1.3550000000000182,-0.021147994161617056,1.105263157894738,0.6285998013902692,-1.5640516385302874,0.6603773584905674,1.538057129505228,0.48633799999999994
121420,1.3699999999998909,-0.02100424609668716,0.3108242303872899,0.2790466732869916,1.1688182720953328,-0.22939424031777556,1.4188912903791113,0.5671220000000012
121421,1.3859999999999673,-0.043882303507452786,1.1688182720953328,-0.833167825223434,-1.8818272095332667,1.1688182720953328,-1.1431742508324083,0.564368
121422,1.4010000000000673,-0.024719580697952145,0.8828202581926519,1.6772591857001,0.6603773584905674,0.12015888778550199,-0.18984753782347052,0.5479970000000005
121423,1.41599999999994,-0.029529612101375557,1.0417080436941415,0.6603773584905674,-0.8649453823237341,0.40615690168818297,1.6969449150067177,0.5579420000000006
121424,1.433999999999969,-0.012025520810296784,1.6772591857001,-0.3565044687189669,-0.8649453823237341,0.12015888778550199,1.140837665751504,0.46491800000000083
121425,1.4519999999999982,-0.014612985979034897,-0.1022840119165842,-0.1340615690168807,1.7408142999006966,0.9145978152929501,-0.22956948419884338,0.5126540000000013
121426,1.4669999999998709,-0.03324494670264054,1.2959285004965242,0.6603773584905674,-0.5789473684210531,0.12015888778550199,1.06139377300076,0.4698140000000013
121427,1.481999999999971,-0.0324377460303419,-0.19761668321747727,-0.03872889771598764,1.9314796425024827,-0.1340615690168807,-0.388457269700333,0.45130100000000084
121428,1.4969999999998436,-0.025504666283338494,-0.1340615690168807,-0.19761668321747727,-0.1340615690168807,0.12015888778550199,0.08820608680413589,0.6774350000000009
121429,1.5149999999998727,-0.02440996948118006,1.4230387288977173,-0.26117179741807384,1.1370407149950363,-0.1022840119165842,0.08820608680413589,0.4259029999999999
121430,1.5299999999999727,-0.034074262461851475,0.15193644488580027,-0.26117179741807384,0.8828202581926519,0.6603773584905674,-0.8452596530171155,0.4817479999999996
121431,1.5449999999998454,-0.034317528417886684,1.1370407149950363,1.4230387288977173,1.1688182720953328,0.9145978152929501,-0.22956948419884338,0.527495
121432,1.5599999999999454,-0.017974479189703216,1.1688182720953328,0.12015888778550199,0.6285998013902692,-0.006951340615689361,-0.24943045738652891,0.43202300000000093
121433,1.5750000000000455,-0.022817683223495068,1.1688182720953328,-0.8649453823237341,0.12015888778550199,0.5332671300893743,-0.7658157602663707,0.41259200000000007
121434,1.5899999999999181,-0.04651399885001548,1.1370407149950363,-0.3882820258192652,0.12015888778550199,1.1688182720953328,0.10806705999182231,0.5919080000000001
121435,1.6079999999999472,-0.03102238046795524,1.4230387288977173,1.4230387288977173,-0.833167825223434,0.15193644488580027,-0.8452596530171155,0.5648270000000011
121436,1.7949999999998454,-0.016326905214737494,1.1370407149950363,0.12015888778550199,-1.3733862959285004,-0.6425024826216479,0.703896255622408,0.6550970000000014
121437,1.8099999999999454,-0.02283979831040736,-0.1340615690168807,0.08838133068520371,1.6772591857001,0.3108242303872899,1.06139377300076,0.48144200000000126
121438,1.8260000000000218,-0.023027776549161837,0.24726911618669334,1.1688182720953328,-0.3565044687189669,1.1688182720953328,-0.5473450552018226,0.4416620000000009
121439,1.8409999999998945,-0.027859923039497546,0.24726911618669334,0.8510427010923536,1.8043694141012914,-0.3565044687189669,-1.1630352240200947,0.5349920000000008
121440,1.8579999999999472,-0.01832832058029988,0.6285998013902692,-0.26117179741807384,1.5501489572989087,0.7874875868917588,-0.15012559144809856,0.49077500000000107
121441,1.8730000000000473,-0.021888849573178822,1.6772591857001,1.6772591857001,0.15193644488580027,-0.22939424031777556,1.101115719376132,0.511889
121442,1.8920000000000528,-0.03161948781458711,1.105263157894738,-0.1340615690168807,1.7408142999006966,0.9145978152929501,1.101115719376132,0.40937900000000127
121443,1.9069999999999254,-0.01318656287319209,1.0417080436941415,-0.26117179741807384,0.9781529294935467,-0.3565044687189669,-1.4410888486477011,0.5645210000000009
121444,1.9220000000000255,-0.024586890176478395,0.3426017874875882,-0.48361469712015825,-0.26117179741807384,-0.3565044687189669,-0.20970851101115695,0.35996000000000095
121445,1.9389999999998508,-0.029463266840638686,1.105263157894738,0.6285998013902692,1.6772591857001,0.15193644488580027,-1.004147438518605,0.5522810000000007
121446,1.9539999999999509,-0.027262815692865674,-0.3565044687189669,1.6772591857001,0.43793445878848125,0.2790466732869916,-0.5076231088264498,0.4756280000000004
121447,1.9700000000000273,-0.023713344243442874,1.6772591857001,1.0417080436941415,-0.22939424031777556,-0.006951340615689361,-0.09054267188504017,0.4724149999999998
121448,1.9849999999999,-0.03065748153390243,-0.19761668321747727,-0.3247269116186686,0.6285998013902692,0.12015888778550199,1.140837665751504,0.5117360000000009
121449,2.0,-0.02123645450926622,1.6772591857001,-0.8649453823237341,-1.913604766633565,1.105263157894738,-1.1431742508324083,0.4760869999999997
121450,2.0149999999998727,-0.023768631960723603,0.12015888778550199,-0.8649453823237341,0.2790466732869916,0.6603773584905674,0.26695484549331194,0.5538109999999996
121451,2.0319999999999254,-0.019754743686142686,0.15193644488580027,1.4230387288977173,0.7239324726911622,0.6603773584905674,-0.20970851101115695,0.5207630000000005
121452,2.0470000000000255,-0.033034853376973775,-0.6107249255213496,0.15193644488580027,1.1370407149950363,0.12015888778550199,1.3791693440037385,0.5628380000000011
121453,2.0629999999998745,-0.03117718607634128,1.1370407149950363,-0.26117179741807384,1.1370407149950363,-0.1340615690168807,0.7436182019977808,0.5013319999999997
121454,2.0779999999999745,-0.025991198195408908,-0.1022840119165842,0.15193644488580027,1.1370407149950363,-0.1340615690168807,1.06139377300076,0.42314900000000044
121455,2.092999999999847,-0.016736034322614887,-0.3565044687189669,0.6603773584905674,0.40615690168818297,0.6603773584905674,-1.1630352240200947,0.5360630000000004
121456,2.1109999999998763,-0.017941306559334777,1.6772591857001,-0.5471698113207548,0.6603773584905674,-0.3565044687189669,1.5181961563175426,0.49980200000000075
121457,2.1259999999999764,-0.024874386306338182,1.0417080436941415,1.0417080436941415,-0.26117179741807384,-0.1022840119165842,0.26695484549331194,0.492305
121458,2.140999999999849,-0.02255230218054757,1.2323733862959294,1.1370407149950363,0.46971201588877953,0.12015888778550199,-0.388457269700333,0.5427949999999999
121459,2.158999999999878,-0.017709098146755718,1.6772591857001,1.2959285004965242,-0.1022840119165842,0.15193644488580027,1.3791693440037385,0.4109090000000002
121460,2.34699999999998,-0.02208788535538945,0.9145978152929501,-0.26117179741807384,-0.3882820258192652,0.18371400198609855,0.26695484549331194,0.5172439999999998
121461,2.365000000000009,-0.025604184174443805,1.1688182720953328,-0.1340615690168807,0.18371400198609855,0.5332671300893743,0.06834511361644946,0.5551880000000011
121462,2.3799999999998818,-0.02139126011765226,0.7874875868917588,1.6772591857001,1.1370407149950363,1.0417080436941415,1.359308370816053,0.38704099999999997
121463,2.394999999999982,-0.012003405723384493,0.3743793445878847,0.12015888778550199,0.02482621648460892,0.2790466732869916,0.20737192593025355,0.4860319999999998
121464,2.4099999999998545,-0.020208102967844664,1.6772591857001,1.1370407149950363,-0.6742800397219462,1.1688182720953328,-0.22956948419884338,0.3650090000000006
121465,2.4249999999999545,-0.019832146490335708,0.7239324726911622,1.1688182720953328,-0.6742800397219462,-0.1022840119165842,1.3791693440037385,0.5828810000000004
121466,2.4400000000000546,-0.021778274138617364,1.6772591857001,1.1688182720953328,-0.6107249255213496,0.15193644488580027,-1.08359133126935,0.3601130000000001
121467,2.4579999999998563,-0.01853841390596665,-0.22939424031777556,-0.8649453823237341,0.12015888778550199,0.12015888778550199,0.32653776505637033,0.5308609999999998
121468,2.4729999999999563,-0.029020965102392854,1.1688182720953328,1.6772591857001,0.6603773584905674,0.15193644488580027,-1.4808107950230736,0.5493740000000003
121469,2.4880000000000564,-0.024509487372285373,-0.3882820258192652,1.1370407149950363,1.1688182720953328,-0.3565044687189669,0.4258426309948016,0.4477820000000001
121470,2.502999999999929,-0.02905413773276129,0.15193644488580027,0.15193644488580027,-0.7060575968222444,-0.3565044687189669,0.18751095274256713,0.5579420000000006
121471,2.518000000000029,-0.03410743509221992,0.9781529294935467,-0.26117179741807384,1.4230387288977173,0.15193644488580027,1.2600035048776217,0.49138700000000135
121472,2.536000000000058,-0.026190233977619534,1.6772591857001,1.4230387288977173,0.6603773584905674,0.6285998013902692,0.9819498802500153,0.4483940000000004
121473,2.550999999999931,-0.025294572957671724,0.12015888778550199,-0.3247269116186686,1.6772591857001,0.7874875868917588,1.0415327998130737,0.4503830000000004
121474,2.566000000000031,-0.019312441947896854,0.21549155908639506,0.15193644488580027,0.12015888778550199,-0.48361469712015825,-0.606927974764881,0.6069019999999998
121475,2.58199999999988,-0.017510062364545092,1.4230387288977173,1.105263157894738,-1.3733862959285004,0.6603773584905674,-0.5274840820141362,0.4949060000000003
121476,2.599999999999909,-0.02826905214737494,-0.006951340615689361,-0.26117179741807384,-0.1340615690168807,-0.45183714001986,-0.9644254921432323,0.5141840000000002
121477,2.615000000000009,-0.02724070060595338,1.1370407149950363,1.1688182720953328,0.8828202581926519,-0.45183714001986,-0.8452596530171155,0.3215570000000003
121478,2.6299999999998818,-0.02394555265602194,0.12015888778550199,-0.8649453823237341,1.1370407149950363,0.40615690168818297,1.3791693440037385,0.5617669999999997
121479,2.644999999999982,-0.024454199655004644,-0.1022840119165842,-0.48361469712015825,-0.165839126117179,0.6603773584905674,-0.13026461826041213,0.44502800000000065
121480,2.6599999999998545,-0.018151399885001546,-0.1340615690168807,0.15193644488580027,0.9781529294935467,-0.26117179741807384,-0.4480401892633914,0.3758720000000011
121481,2.675999999999931,-0.024155645981688706,0.02482621648460892,0.15193644488580027,-0.1340615690168807,-0.3565044687189669,0.9422279338746424,0.5242820000000012
121482,2.691000000000031,-0.02245278428944226,-0.6107249255213496,-1.3733862959285004,0.6603773584905674,-0.1022840119165842,-0.07068169869735375,0.39958700000000036
121483,2.8889999999998963,-0.019732628599230397,0.9145978152929501,0.6285998013902692,0.6285998013902692,0.6285998013902692,-0.5473450552018226,0.49567099999999975
121484,2.9039999999999964,-0.021910964660091115,-0.22939424031777556,1.6772591857001,0.6285998013902692,-0.3882820258192652,1.2004205853145633,0.5322380000000013
121485,2.918999999999869,-0.022640762528196735,1.1688182720953328,-0.1340615690168807,0.6285998013902692,-0.3565044687189669,0.40598165780711515,0.605678000000001
121486,2.933999999999969,-0.02595802556504047,-0.26117179741807384,0.15193644488580027,0.12015888778550199,0.6285998013902692,-0.20970851101115695,0.525506
121487,2.9500000000000455,-0.024719580697952145,0.12015888778550199,0.21549155908639506,1.1370407149950363,0.12015888778550199,-0.5473450552018226,0.45497300000000074
121488,2.966999999999871,-0.018737449688177275,0.6285998013902692,-0.22939424031777556,0.5014895729890778,0.6603773584905674,1.06139377300076,0.5594720000000013
121489,2.981999999999971,-0.018859082666194876,0.21549155908639506,0.2790466732869916,0.24726911618669334,0.15193644488580027,1.140837665751504,0.4838900000000006
121490,2.9969999999998436,-0.036683842717501886,0.21549155908639506,0.15193644488580027,0.46971201588877953,0.15193644488580027,-0.5473450552018226,0.6677960000000009
121491,3.01299999999992,-0.0275834844530939,1.6772591857001,0.6603773584905674,-0.8649453823237341,1.0417080436941415,0.5847304164962912,0.48465500000000006
121492,3.02800000000002,-0.014491353001017294,0.3743793445878847,0.6603773584905674,-0.5471698113207548,0.15193644488580027,0.10806705999182231,0.5632970000000004
121493,3.0429999999998927,-0.01869321951435269,-0.6425024826216479,-0.1022840119165842,-0.03872889771598764,1.1688182720953328,1.0415327998130737,0.49184600000000067
121494,3.0629999999998745,-0.02753925427926932,0.6285998013902692,0.6285998013902692,1.6772591857001,-0.3247269116186686,0.5847304164962912,0.5447839999999999
121495,3.078999999999951,-0.03052479101242868,0.40615690168818297,0.6603773584905674,-0.03872889771598764,0.15193644488580027,-0.5274840820141362,0.4629290000000008
121496,3.094000000000051,-0.02496284665398735,0.5968222442899709,-0.26117179741807384,0.5332671300893743,0.6603773584905674,1.538057129505228,0.5420300000000005
121497,3.1089999999999236,-0.02276239550621434,1.4230387288977173,1.6772591857001,-0.833167825223434,-0.3565044687189669,1.06139377300076,0.4999549999999999
